amount,is_international,velocity_5min,is_new_merchant,account_age_days,failed_login_attempts,fraud,is_night,is_weekend
489,1,7,1,1904,4,1,0,1
1099,0,8,1,529,1,1,0,1
12912,1,4,1,388,2,1,1,0
15699,1,1,1,14,3,1,0,0
1955,0,2,0,519,1,0,1,1
8225,0,4,1,1871,4,0,0,1
13894,1,7,1,1246,4,1,0,0
2863,1,2,0,1936,1,0,0,0
5086,0,6,1,616,3,1,0,0
1581,0,2,1,962,0,0,0,1
3831,1,7,1,403,1,1,1,1
16935,1,2,1,1537,4,1,0,1
19577,1,3,0,287,0,1,0,0
17366,0,9,1,384,3,1,0,0
10858,1,4,1,1271,4,1,0,0
19761,0,5,1,1924,3,1,1,0
16411,0,9,0,1115,1,1,0,0
8666,0,7,1,826,3,1,0,0
11989,1,8,1,312,4,1,0,1
11354,1,3,0,1461,1,1,0,1
11542,1,4,0,726,4,1,0,0
13621,0,7,0,43,4,1,1,1
4659,1,4,0,1098,0,0,1,0
16299,0,2,1,754,2,0,0,0
7391,0,6,0,993,3,0,0,0
8260,0,9,0,1585,3,1,1,0
212,0,2,0,1904,0,0,0,0
19681,0,1,1,876,3,1,0,0
16024,0,8,0,1340,0,1,1,0
16623,1,1,1,734,3,1,0,0
1524,0,1,1,1886,3,0,0,0
19433,1,3,0,144,4,1,0,0
19652,0,5,1,1353,0,0,0,0
10908,1,9,0,209,3,1,0,0
6143,1,2,0,1123,2,0,0,0
7089,1,1,1,700,0,1,0,1
6361,1,1,1,114,0,1,0,1
987,0,8,1,175,0,0,0,0
19588,0,2,1,271,4,1,0,1
16533,0,9,0,63,0,1,0,0
16502,0,9,1,1008,4,1,0,0
12353,1,2,1,796,2,1,0,1
19090,1,3,1,1428,1,1,0,1
7946,1,2,1,225,4,1,1,0
6532,0,6,0,1983,3,1,1,1
13552,1,7,0,161,0,1,0,0
13495,0,6,1,1060,1,1,0,0
3865,1,3,1,381,4,1,1,0
18922,1,3,0,1677,3,1,0,1
16050,1,2,0,318,1,1,0,0
12602,1,2,0,708,2,1,0,0
9841,1,5,0,1687,4,1,0,1
6041,0,8,1,456,4,1,0,0
4955,1,6,1,1293,2,1,1,0
15266,0,9,0,344,4,1,0,0
19245,0,5,0,1064,0,0,0,1
5888,0,4,1,1774,4,0,0,0
301,0,9,1,414,0,1,1,0
10661,0,5,0,1404,4,1,0,1
17001,0,1,1,1246,3,1,1,0
7837,0,5,0,1305,3,0,0,1
2088,0,5,1,225,1,0,0,1
15541,1,5,1,1481,3,1,0,0
11837,1,2,0,1178,2,1,0,0
14356,0,6,1,280,1,1,0,0
7262,0,5,0,1377,3,0,0,0
13165,0,2,1,1063,0,1,1,0
14214,1,8,0,729,4,1,0,0
8499,1,6,0,1780,3,1,1,0
5733,0,3,0,621,0,0,0,0
5855,0,9,1,975,1,0,0,0
10925,1,4,0,573,4,1,0,0
4217,1,3,0,489,3,0,0,0
1618,0,7,1,1008,1,1,0,1
16446,0,8,1,1969,3,1,0,0
2700,0,7,0,937,1,0,0,0
13337,0,1,0,1222,3,1,0,1
18679,1,1,1,1300,0,1,1,1
3654,1,5,1,1196,2,0,0,0
16293,0,8,1,784,0,1,0,0
19333,0,3,0,508,4,0,0,0
15353,0,8,1,405,3,1,1,1
16294,1,3,0,1295,2,1,0,0
1842,0,4,0,1959,2,0,0,0
1406,0,7,0,1578,4,0,0,0
3949,0,3,1,1725,4,0,0,0
12460,1,4,1,772,2,1,0,0
12868,0,8,1,664,4,1,0,0
13132,1,4,0,131,4,1,0,0
4295,0,9,0,1650,3,0,0,0
19039,0,4,1,1409,0,0,0,0
18789,0,4,1,1758,1,0,0,0
7719,1,5,0,1421,2,0,1,0
9380,0,1,0,1590,1,0,1,1
2742,0,7,0,1874,2,0,0,0
9469,1,9,0,1320,2,1,0,0
14396,1,9,1,1407,0,1,0,0
15538,1,1,0,1536,2,1,0,0
15774,0,6,0,1419,2,1,0,0
4857,1,3,1,1578,0,1,1,1
3094,0,4,1,1629,4,0,0,0
15326,1,8,1,1284,1,1,0,0
1371,1,4,1,281,2,1,0,1
1913,1,8,0,1380,0,1,0,0
18945,0,4,0,420,2,0,0,0
8575,0,9,0,1216,0,0,0,0
4496,0,6,0,637,1,0,0,1
9383,0,1,0,1452,3,0,0,0
13418,0,2,1,808,4,1,1,0
17300,0,7,1,348,3,1,0,0
182,0,7,0,429,0,0,0,0
2020,0,3,1,1416,2,0,0,0
7917,0,1,0,1365,4,0,0,0
11783,1,8,0,547,1,1,0,1
11436,1,7,0,940,4,1,1,1
15696,0,8,0,402,2,1,0,0
2193,0,1,0,1071,3,0,0,1
13005,0,3,1,665,0,1,1,1
8467,0,2,1,750,3,1,1,1
5385,1,1,0,1449,4,1,1,1
10996,1,5,0,1541,2,1,0,0
5037,0,3,1,960,0,0,0,0
16853,1,8,0,1982,2,1,0,0
18302,1,6,0,637,2,1,0,0
18585,0,9,0,879,4,1,1,0
13077,0,9,1,1352,3,1,0,0
19974,0,6,0,87,2,1,0,1
18263,0,2,0,515,2,1,1,1
7774,1,9,1,1004,2,1,1,0
17848,0,2,0,1189,0,0,0,0
3776,1,3,0,1247,2,0,0,1
2526,0,6,1,861,2,0,0,0
3062,1,2,1,1321,4,1,0,1
959,0,5,0,916,2,0,0,0
12148,0,2,1,451,2,1,1,1
4238,1,4,0,1367,4,0,0,0
2524,1,3,0,1960,0,0,1,0
10509,1,5,1,341,3,1,1,1
4117,0,6,0,1485,4,0,0,0
10551,1,7,1,1416,0,1,0,0
10378,1,8,1,1925,3,1,0,0
11096,1,9,1,1561,2,1,0,1
1234,1,4,0,1575,4,0,0,0
5219,1,4,1,421,2,0,0,0
5794,1,7,0,381,4,1,0,0
4264,1,9,1,1641,3,1,0,0
18830,1,2,1,5,0,1,1,1
5139,1,6,0,648,4,1,0,0
14731,0,8,0,1028,0,1,0,1
10542,0,5,1,1705,2,0,0,0
8352,1,5,0,316,2,0,0,0
17821,0,8,0,1846,3,1,1,0
17668,0,1,1,1942,3,1,0,0
1651,1,6,1,1102,1,1,0,0
12725,1,9,0,531,1,1,1,0
1729,1,6,1,1741,3,1,0,1
18010,1,7,1,355,2,1,0,0
1461,1,4,1,1860,0,1,1,0
4470,1,1,0,1057,3,1,0,1
5383,0,9,0,662,0,0,0,0
7710,1,6,0,1729,1,1,0,0
10658,0,3,1,1163,0,1,1,0
15024,1,4,0,1296,3,1,0,0
14939,1,6,1,1220,2,1,1,0
12049,0,6,1,127,3,1,1,0
10726,1,9,1,349,4,1,0,0
2093,1,4,1,1767,4,1,0,0
969,0,5,0,1068,4,0,0,0
1114,1,5,1,742,2,0,0,0
10203,0,3,1,728,3,1,0,0
17086,1,2,0,244,4,1,0,0
12113,1,8,1,9,3,1,1,0
790,0,9,0,1786,1,0,1,0
16973,1,9,0,712,4,1,0,0
10848,0,5,0,846,4,0,0,0
8124,0,9,1,1103,2,0,0,0
16778,0,4,0,1781,3,0,0,0
5588,1,2,1,1214,2,0,0,0
11135,1,3,0,86,2,1,1,0
19396,0,1,0,1509,3,0,0,0
18357,1,5,0,271,1,1,0,0
12955,1,1,0,1798,3,1,0,0
19742,1,1,1,513,1,1,0,1
2917,0,7,1,1044,2,1,1,0
4558,1,2,0,1513,1,0,0,0
5407,0,8,0,1956,1,0,0,1
9033,1,6,0,130,1,1,1,1
18525,1,4,1,838,4,1,0,1
17163,0,9,0,770,4,1,1,1
10759,1,8,0,1667,2,1,1,1
5838,0,3,1,1031,3,0,0,0
5768,1,3,0,852,1,0,0,0
14527,0,4,0,1777,4,0,0,0
7797,1,9,0,1728,3,1,0,1
16546,1,9,0,937,1,1,0,0
7929,1,5,1,1334,3,1,0,1
10851,0,9,1,1833,0,1,0,1
13550,0,6,1,1651,1,1,1,0
7452,0,8,0,901,3,1,0,1
13616,1,8,0,473,1,1,1,0
8426,0,7,1,1126,1,0,0,0
3744,0,4,0,338,0,0,0,1
8103,0,4,0,319,3,0,0,0
3378,0,6,1,1537,2,1,1,0
7396,0,9,1,1049,4,1,0,1
3174,0,7,0,721,1,0,0,0
13361,0,5,1,1454,1,1,0,1
11273,0,5,0,143,1,0,0,0
8412,0,8,1,1733,1,1,1,1
1737,0,6,1,657,4,1,0,0
13752,1,1,0,1173,2,1,0,0
5203,1,1,0,1717,0,0,0,0
17128,0,9,1,1079,2,1,0,1
2132,1,8,0,471,4,1,1,0
2861,1,6,0,363,3,1,0,0
15295,0,1,0,650,0,0,0,0
18552,0,2,1,209,0,1,1,1
16725,0,3,0,1209,3,1,0,1
2768,1,3,0,1089,1,0,0,0
14738,0,2,1,549,4,1,1,1
16054,1,2,1,1136,3,1,0,1
17286,0,6,1,263,2,1,0,1
12456,1,7,1,1100,2,1,1,1
295,1,4,0,1320,3,0,0,0
2287,0,1,0,1202,4,0,1,0
11807,0,6,1,766,0,1,0,0
2430,1,7,1,1,0,1,0,0
3706,1,4,0,148,1,0,0,0
160,0,6,0,876,4,0,0,0
14487,0,9,1,1695,2,1,0,0
4027,1,4,0,1860,2,1,1,1
6396,0,4,0,986,1,0,0,1
13722,1,5,1,1804,2,1,0,1
14225,0,3,1,1686,1,0,0,0
2691,0,2,1,1153,1,0,0,1
12227,0,9,1,1662,3,1,0,0
15848,1,1,0,513,0,1,0,0
6221,0,5,1,1923,4,0,0,1
1300,1,5,0,629,4,1,1,1
15821,0,8,0,972,0,1,1,0
19338,1,6,0,1526,4,1,1,0
11187,1,6,1,1173,2,1,0,0
7072,0,6,0,1293,2,0,0,0
236,1,4,1,1725,4,1,1,0
17513,1,1,1,653,3,1,0,0
15446,1,3,1,1129,4,1,0,0
19078,1,6,0,466,1,1,0,0
761,0,5,1,764,1,0,0,0
2572,0,1,1,1020,0,0,0,1
186,0,5,0,929,2,0,0,0
10804,1,2,1,1926,3,1,0,1
6319,1,1,0,1305,4,0,0,0
16422,0,4,0,1431,1,0,0,0
14849,0,6,1,1880,2,1,0,1
7068,1,7,1,1637,2,1,1,0
19257,0,9,1,794,3,1,1,1
13696,0,5,1,900,3,1,0,0
1800,1,8,0,1382,3,1,0,0
2800,0,8,1,675,3,1,0,1
11921,1,9,1,1009,1,1,1,0
18131,0,3,0,1227,3,1,0,1
5620,1,3,1,1636,2,0,0,0
11610,1,9,1,281,2,1,0,0
3787,1,7,1,916,4,1,0,0
17080,1,4,1,1281,2,1,0,0
8937,1,1,1,1118,2,1,0,1
15055,0,7,0,324,1,1,0,0
11381,0,6,1,791,2,1,0,1
14017,0,3,0,1763,0,0,0,0
4857,1,5,0,1386,2,0,0,0
13145,0,3,0,1686,4,0,0,0
9012,1,8,0,1375,4,1,0,0
4833,1,5,1,1086,3,1,0,0
7181,0,6,1,1665,1,1,1,0
8790,1,2,0,187,4,0,0,0
1773,0,8,1,1604,0,0,0,0
14418,1,9,1,915,0,1,0,0
11271,1,3,0,542,3,1,0,0
13645,0,6,1,897,1,1,0,0
11903,1,6,0,1328,1,1,0,1
2394,0,2,0,1811,2,0,1,1
3730,1,8,1,639,0,1,0,0
15193,0,5,1,436,0,0,0,0
16630,1,8,1,213,0,1,0,0
14553,0,8,0,1430,0,1,0,1
12274,0,3,0,818,4,0,0,0
3553,1,5,1,962,1,0,0,0
4607,0,7,0,1158,2,0,0,0
10702,1,5,1,960,4,1,0,1
5728,1,6,1,917,1,1,0,1
8428,0,2,1,993,3,0,0,1
15634,0,8,1,915,0,1,0,0
19844,0,5,0,1243,2,0,0,0
19489,0,6,1,421,1,1,0,0
3652,0,1,0,319,3,0,0,0
16502,1,2,0,1181,0,1,0,0
2342,0,4,0,188,3,0,1,0
14765,1,9,0,1500,3,1,0,0
5197,0,6,0,162,4,1,0,1
8740,0,8,0,129,3,0,0,0
2048,0,2,1,304,4,0,0,0
5718,1,5,0,1113,4,1,0,1
4336,0,1,1,1919,3,0,0,0
2020,1,4,0,917,1,0,0,0
11269,1,1,1,1186,3,1,0,1
4288,1,9,1,922,3,1,1,0
12307,0,2,0,1060,1,1,1,1
338,1,7,1,1251,0,1,0,1
304,0,3,1,151,2,0,0,1
10899,1,2,0,593,0,1,0,0
5652,0,4,0,47,3,0,1,1
5027,1,7,0,1740,0,1,0,0
11264,0,7,0,940,2,1,0,0
4490,0,9,0,660,0,0,0,1
19171,0,3,0,231,2,0,0,0
15741,1,7,0,1563,0,1,1,0
6260,1,6,0,1002,4,1,0,1
15910,0,7,1,1725,3,1,0,0
5226,1,7,0,165,2,1,1,0
916,1,5,1,724,3,1,1,0
13514,1,9,0,820,4,1,0,0
292,1,7,0,1611,0,1,0,1
18260,1,7,0,1628,3,1,0,0
3745,1,3,0,1598,0,0,0,0
12916,1,1,1,1090,0,1,1,0
6414,0,5,1,1944,3,0,0,0
18272,0,8,0,1104,2,1,0,0
7474,1,5,1,140,2,1,1,0
3800,0,3,0,400,3,0,0,0
10755,0,9,1,1956,2,1,1,1
15229,0,2,0,130,1,0,0,0
9459,1,3,1,985,0,0,0,0
3993,1,4,1,766,3,1,0,0
6911,1,1,1,446,4,1,0,0
9388,1,4,0,1856,3,1,1,0
19163,1,4,1,29,3,1,0,1
604,0,9,0,1226,0,1,1,1
9913,1,8,1,1261,4,1,0,1
14771,0,2,0,1623,0,0,0,0
10838,1,7,0,1632,2,1,0,0
11286,0,6,0,799,3,1,1,0
6873,1,7,1,1363,0,1,0,0
3916,1,4,1,1423,1,0,0,0
817,1,5,0,1463,3,1,0,1
11776,1,6,0,289,2,1,0,0
4534,1,9,0,1276,0,1,0,1
17142,1,2,1,977,0,1,1,0
5157,0,9,1,1716,1,0,0,0
5094,1,1,1,100,2,0,0,0
4334,0,4,1,1940,1,0,0,0
3864,1,5,1,1609,3,1,0,1
11281,0,9,0,422,4,1,1,1
4737,0,6,0,643,0,0,0,0
2204,0,4,0,694,1,0,0,1
9547,0,2,0,706,0,0,1,1
10774,0,5,1,18,0,0,0,0
19091,0,8,1,471,1,1,0,0
8485,1,8,0,1662,0,1,1,1
12099,0,6,1,723,2,1,1,0
3819,1,1,0,1031,2,0,1,0
2681,1,8,1,419,4,1,1,0
19049,0,4,1,380,2,0,0,0
2863,0,2,0,508,1,0,0,1
6091,1,1,0,114,2,0,0,0
10631,0,7,0,852,4,1,1,0
19890,0,2,1,511,3,1,1,1
11164,0,4,1,1620,3,1,0,0
11412,0,4,1,851,1,1,0,1
4880,0,1,0,1897,4,0,0,1
4277,0,2,0,976,2,0,0,1
15269,0,1,0,614,4,1,0,1
6576,1,6,1,469,0,1,1,0
19088,0,3,1,93,4,1,1,1
2482,1,1,0,1516,2,0,0,1
17015,1,8,0,1852,1,1,0,0
12608,1,4,0,1126,0,1,1,0
734,1,7,1,493,4,1,0,0
12096,0,2,1,763,3,1,0,0
14262,1,6,0,1560,2,1,0,0
16486,1,6,0,1509,1,1,0,1
14105,1,7,0,989,2,1,0,0
8497,1,1,1,479,4,1,0,0
12427,1,1,1,877,1,1,0,1
14494,0,2,1,167,3,1,0,0
2990,0,2,0,140,0,0,0,0
10958,1,5,0,94,4,1,0,0
8126,0,1,0,1205,1,0,0,0
3406,0,2,0,576,0,0,0,0
997,1,6,0,1028,1,1,0,0
9377,1,3,0,606,4,1,1,0
9571,1,4,0,1413,1,0,1,0
14996,0,1,0,1296,3,1,0,1
15340,1,5,0,1819,1,1,1,0
14783,0,4,0,1156,4,0,0,0
770,0,8,0,584,1,0,0,1
17989,0,3,1,816,0,1,0,1
11867,1,1,0,1928,0,1,0,0
13106,0,5,0,593,2,0,0,0
15868,1,1,1,1536,2,1,0,0
16733,1,5,0,686,3,1,0,0
1992,1,9,1,1836,0,1,0,1
3539,1,5,1,963,2,0,0,0
2954,1,2,0,987,1,0,0,1
11677,0,2,0,1076,3,0,0,0
11863,0,9,1,1314,4,1,0,1
11718,0,5,0,446,2,0,0,1
8335,0,8,0,237,2,0,0,0
2718,0,4,0,1813,0,0,1,1
3263,1,2,1,1515,3,1,0,0
3042,1,4,1,1304,0,1,1,0
2025,0,4,0,1068,0,0,1,1
3072,0,9,0,882,3,0,0,0
11805,0,6,1,766,1,1,0,0
10740,1,6,1,937,2,1,1,1
11066,1,5,0,1949,0,1,0,0
17474,1,6,0,359,2,1,0,0
11238,0,1,0,646,3,0,0,0
18296,0,5,1,1592,1,1,1,1
16035,0,6,1,1550,4,1,0,0
13245,0,8,0,690,1,1,0,1
589,1,4,1,462,3,1,0,0
11848,0,5,0,101,1,0,1,0
19375,0,4,0,692,4,0,0,0
3616,0,7,0,984,0,0,0,1
19824,1,6,0,1485,1,1,1,0
6510,1,4,0,769,3,1,1,1
153,0,6,1,268,1,1,0,1
19059,1,4,1,883,4,1,0,1
17099,1,8,0,1386,3,1,0,0
6044,1,3,1,408,1,0,0,0
7504,1,8,0,1061,3,1,0,0
1054,1,2,1,468,4,1,0,0
10725,0,6,1,1990,0,1,0,0
1729,0,8,1,1740,4,1,0,0
11073,0,1,1,259,0,1,1,0
6959,1,6,0,509,2,1,0,0
8941,1,9,1,1691,4,1,0,0
10639,1,2,1,1774,0,1,0,0
12782,1,1,1,309,2,1,0,0
3378,0,2,1,1636,2,0,0,1
19045,0,5,1,1297,2,0,0,0
6639,0,6,1,625,3,1,0,0
16854,0,1,1,110,4,1,0,0
957,0,7,1,1679,4,1,0,0
4986,0,4,0,679,4,0,0,0
13045,1,9,0,1284,4,1,0,0
7585,1,6,0,1681,3,1,0,0
13780,0,9,1,742,4,1,0,0
16867,1,1,0,907,0,1,0,1
14497,0,4,0,268,2,0,0,1
10844,0,2,0,1056,3,1,0,1
4434,1,6,1,1947,3,1,1,0
19209,0,4,0,940,4,1,0,1
12326,0,9,0,811,2,1,0,1
13540,0,3,0,1755,0,0,0,0
15120,1,1,0,1201,2,1,0,0
4351,1,1,0,104,1,0,0,0
12280,1,9,0,1260,2,1,0,0
16240,1,9,0,1117,0,1,0,0
1022,0,5,1,201,0,0,0,0
19399,1,2,0,1835,0,1,0,0
8057,1,9,0,899,3,1,0,0
19530,1,8,1,743,3,1,0,0
15896,0,6,1,925,1,1,0,1
1330,1,7,1,1791,2,1,0,0
10727,1,6,1,597,4,1,0,1
10106,0,5,1,1059,1,1,0,1
5033,0,4,0,1141,4,0,0,1
14395,0,7,0,688,4,1,0,1
16477,0,4,0,1482,1,0,0,1
303,1,9,1,1495,2,1,0,0
16644,0,5,0,1959,4,1,1,1
15999,1,8,0,920,3,1,0,0
3848,1,6,1,788,3,1,0,0
6818,1,4,1,399,1,1,0,1
19065,1,3,0,597,4,1,0,0
1193,1,6,1,117,1,1,0,0
15328,0,1,0,362,3,1,1,0
16134,1,2,1,204,1,1,0,1
5810,1,7,0,1170,4,1,0,1
9832,1,4,0,444,4,0,0,0
19359,0,5,0,727,3,0,0,0
3291,1,1,1,1641,0,1,0,1
18321,1,2,1,861,0,1,0,0
789,0,4,1,1321,2,0,1,0
2203,1,8,1,868,3,1,0,1
465,1,4,0,1605,2,0,0,1
14110,0,3,0,1511,3,0,0,0
11867,1,3,0,767,4,1,0,1
16203,1,5,0,1255,3,1,0,0
12842,1,3,1,1227,1,1,0,1
12491,1,8,1,362,2,1,1,0
4272,1,5,1,395,3,1,0,1
15723,0,7,1,248,2,1,0,0
2478,0,8,0,1464,3,0,0,0
17689,0,5,1,914,0,1,0,1
12131,1,8,1,1420,2,1,0,0
5769,1,3,1,761,4,1,0,0
2835,1,7,0,656,4,1,1,1
9967,0,8,0,1819,3,0,0,0
8590,1,7,0,356,4,1,0,1
1056,1,2,1,1425,4,1,0,0
9406,1,8,0,241,2,1,0,0
6723,0,6,0,1365,3,1,0,1
15008,0,3,0,1911,2,0,1,0
17958,1,4,0,229,3,1,1,0
4560,1,7,0,1567,4,1,0,0
14086,1,3,0,621,3,1,0,1
12738,0,1,1,931,3,1,0,1
19312,0,6,1,1563,1,1,0,0
2950,0,3,0,855,3,0,0,1
13399,1,6,1,1696,1,1,0,0
10798,0,3,0,529,2,1,1,1
19448,1,6,1,267,1,1,0,0
4694,1,4,0,1153,2,0,0,0
14382,0,4,1,220,3,1,0,0
16385,1,2,0,1106,2,1,0,1
14434,0,4,0,561,4,0,0,0
6744,1,4,1,1577,3,1,0,0
2950,1,7,0,1044,1,1,0,0
15033,0,5,1,1351,0,1,0,1
265,1,8,0,1061,3,1,0,0
10801,1,7,0,382,4,1,0,0
1019,1,9,0,1936,2,1,0,0
8405,1,8,0,39,1,1,0,0
19988,1,9,1,1133,1,1,1,0
17475,1,1,1,429,4,1,1,0
15815,1,3,1,1088,4,1,0,0
3939,1,5,1,1199,3,1,0,0
17742,0,9,1,791,0,1,0,0
11718,0,8,0,32,0,1,0,0
13619,1,7,0,945,2,1,0,1
10876,1,2,1,1745,1,1,1,0
167,0,6,0,1915,3,0,0,0
9888,1,4,1,531,1,0,0,0
5760,0,5,0,106,3,0,1,1
4578,0,5,1,482,4,0,0,0
8310,0,4,0,206,2,0,0,0
11022,1,4,0,1271,4,1,0,0
3621,1,4,1,835,1,1,0,1
672,1,2,0,1703,2,0,0,1
7182,0,1,1,89,3,0,0,0
5495,0,2,0,1340,3,0,1,0
15507,0,7,1,1035,2,1,1,0
18742,1,1,0,1073,4,1,0,1
11194,0,6,1,1935,2,1,0,0
750,0,4,0,896,4,0,0,0
5841,1,2,0,1597,2,0,0,0
13381,0,3,1,1195,4,1,0,1
6938,0,7,1,143,0,0,0,0
19071,1,6,1,207,2,1,0,0
3362,1,6,1,1487,4,1,0,0
17822,0,8,0,509,1,1,0,0
5096,1,8,0,1225,1,1,1,0
11926,0,6,0,5,2,1,0,1
2927,1,1,0,211,2,0,0,0
14311,0,7,0,29,3,1,0,0
5332,1,8,1,1214,4,1,0,1
2317,0,5,1,188,2,0,0,0
14332,1,4,1,1861,1,1,0,0
14126,1,7,1,1791,1,1,0,0
19445,1,6,1,1174,1,1,0,0
19710,1,6,0,525,4,1,1,0
13978,1,3,0,946,0,1,0,1
6937,1,4,1,1908,2,0,0,0
7131,1,5,1,1967,0,0,0,0
14906,0,9,1,1390,4,1,0,0
3816,0,8,0,157,2,0,0,0
3514,1,3,1,80,3,1,0,0
17932,1,6,1,1892,2,1,0,0
670,0,1,1,1297,2,0,0,0
19388,0,3,0,660,2,0,0,0
13388,1,7,1,1742,2,1,0,0
18989,0,7,0,626,2,1,0,1
1017,0,2,1,1542,4,0,0,0
10166,1,3,1,1814,2,1,1,1
7082,1,7,0,232,4,1,0,0
6436,1,6,0,1673,2,1,0,0
18162,0,7,1,160,2,1,0,1
17099,1,9,1,344,4,1,0,0
10041,1,8,0,1313,2,1,0,0
12480,0,6,0,205,1,1,0,1
19989,1,4,1,995,2,1,0,1
11767,0,9,0,838,3,1,0,0
4629,0,7,0,305,4,0,0,0
17619,0,5,1,1384,2,1,1,0
12292,0,2,1,670,2,0,0,0
8666,0,9,1,1894,4,1,0,1
7326,0,7,0,400,0,0,0,1
5262,1,9,1,1473,1,1,1,0
16690,1,9,1,106,1,1,1,0
1419,1,5,0,1106,2,0,1,0
1241,0,7,1,342,4,1,1,0
4727,1,5,0,986,3,1,1,0
14601,0,3,0,1806,2,0,0,0
2790,1,8,1,952,1,1,0,0
7423,0,8,1,1445,2,0,0,0
3355,1,9,0,49,4,1,0,0
5313,0,6,1,206,3,1,1,0
4208,1,2,0,1242,0,0,1,0
19504,0,3,0,1842,3,0,0,0
18341,1,6,1,1700,2,1,0,0
19273,0,1,1,1460,1,0,0,0
9902,1,2,0,791,4,0,0,0
11513,1,8,0,1346,2,1,1,0
15095,1,8,1,231,0,1,0,0
12683,0,6,0,1735,4,1,0,1
5121,0,3,0,1511,4,0,1,0
18871,0,2,0,1453,4,0,0,0
6682,0,6,1,883,2,1,0,1
13555,0,1,0,726,0,0,0,0
13217,1,6,0,284,2,1,0,0
19050,0,9,1,1510,4,1,1,1
17459,1,7,0,276,4,1,0,1
1362,1,9,0,433,1,1,0,0
7482,0,2,1,1209,3,0,0,0
3427,1,5,1,1746,2,1,1,0
18743,0,9,1,633,0,1,0,0
10120,0,7,1,216,4,1,0,1
17741,0,9,1,97,2,1,0,0
16948,1,6,0,955,3,1,0,0
14162,0,7,0,1143,2,1,1,0
19778,0,5,1,365,3,1,0,0
6874,0,6,0,1818,2,0,0,0
15260,1,1,1,1427,1,1,0,1
1330,0,1,0,1008,2,0,0,0
9176,1,2,0,618,1,0,0,0
3905,1,4,0,397,3,1,1,0
14815,0,9,1,458,4,1,0,0
5850,1,7,1,318,4,1,0,0
15727,1,6,1,382,2,1,0,0
13332,0,1,0,142,0,0,0,0
3235,0,5,1,457,2,0,0,1
7053,0,4,0,501,1,0,0,0
1646,1,5,0,1931,1,0,0,0
15557,0,9,1,323,3,1,0,0
17578,1,3,0,1000,2,1,0,0
2511,1,4,0,268,3,1,0,1
19101,1,8,0,1827,0,1,1,0
14213,1,3,1,487,4,1,0,0
4245,1,3,1,878,4,1,0,1
2875,0,9,1,679,2,1,0,1
13293,0,5,0,1184,3,1,1,0
12951,1,1,0,1767,3,1,0,0
13170,1,7,1,14,0,1,0,0
19639,0,7,0,1004,3,1,1,0
4070,0,6,1,705,1,0,0,0
14219,1,6,1,155,1,1,0,0
4431,1,3,1,101,1,0,0,0
10395,0,3,1,572,2,1,1,0
2042,0,9,0,1067,1,0,0,0
16675,1,1,0,1217,1,1,0,0
13504,0,7,0,1335,4,1,0,0
961,0,7,1,621,2,0,0,0
9375,1,8,0,1629,1,1,0,0
17133,1,6,1,1752,0,1,1,0
4234,1,8,1,1015,1,1,0,0
11903,0,1,1,465,2,0,0,0
15508,1,1,0,1187,3,1,0,0
17520,0,9,1,351,4,1,0,0
16451,1,4,0,234,4,1,0,1
4231,1,3,0,1952,2,0,0,0
18632,0,6,0,403,1,1,1,0
12157,0,9,0,351,0,1,0,0
11449,1,4,0,1191,1,1,0,0
11586,1,9,0,1172,1,1,0,0
5557,0,5,0,28,0,0,0,1
6179,1,7,0,259,4,1,0,0
12553,0,3,1,1952,1,1,0,1
18914,0,3,1,1622,3,1,1,0
18363,1,3,0,620,3,1,0,1
12258,0,8,0,1466,2,1,1,0
15835,0,6,0,1974,2,1,1,0
15930,0,9,0,1962,0,1,0,0
15225,1,9,0,1653,0,1,0,0
12005,0,8,1,876,2,1,0,0
12398,1,1,0,1551,1,1,0,0
2111,1,6,0,1235,4,1,0,1
3473,1,4,0,1854,3,0,0,0
10435,0,4,1,543,0,1,0,1
10792,0,3,1,1469,2,1,0,1
14627,1,9,0,1818,3,1,0,0
12873,1,2,1,453,0,1,0,0
1389,0,1,1,697,0,0,0,1
1547,1,3,1,404,1,1,1,1
19683,1,4,1,1019,0,1,0,0
19667,0,4,1,1090,4,1,0,0
14239,1,6,1,1429,0,1,0,0
13857,0,1,1,883,4,1,0,0
5562,0,1,1,1852,1,0,0,0
19700,1,2,0,575,4,1,0,1
19620,0,4,0,1459,3,0,0,0
19802,0,7,1,1252,0,1,0,0
19266,0,6,1,1500,2,1,0,1
7757,1,9,0,1492,2,1,0,0
5020,1,7,0,1125,4,1,0,0
10445,1,5,1,423,1,1,0,0
8517,0,6,0,1380,4,0,0,0
17260,0,9,1,1163,4,1,1,1
5308,1,1,0,1655,4,1,1,0
787,1,9,1,1593,3,1,1,0
17013,0,6,0,1155,3,1,0,1
13323,1,4,1,549,4,1,0,0
8180,1,5,0,468,1,0,0,0
18637,1,1,0,1504,0,1,1,0
9586,1,7,1,111,2,1,0,0
6194,1,8,1,153,3,1,0,1
7792,0,5,0,917,0,0,1,1
11188,1,2,0,762,3,1,0,1
3203,1,8,1,1266,3,1,0,0
2540,0,7,0,720,3,0,0,0
7224,0,9,0,880,4,0,0,0
17328,0,4,0,682,4,0,0,0
14131,0,9,0,769,3,1,0,0
14636,1,4,0,279,3,1,0,0
546,1,3,1,363,2,1,1,1
4015,1,3,0,1649,0,0,0,0
